location,iso3,i.iso3,year,scenario,htn_target_scenario,who_region,deaths_baseline,deaths_intervention,deaths_averted,avg_age_of_death_averted,population,adult_population,avg_adult_age,age_ref_5y,le_avg_adult,le_avg_adult_disc,life_years_gained_undisc,life_years_gained_disc,gni_pc_ppp,gni_pc_usa,vsl_e1_0,vsl_e1_2,vsl_e1_5,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3
Latvia,LVA,LVA,2036,bp_no_diabetes_only,aim1,Europe,14345.4522823117,14242.2529338472,103.199348464515,75.9109368628773,1693021,1401255.41246144,52.9765855712477,50,30.6871,19.8765411038519,1364.23180916161,1059.24805268253,49178.4572324074,84847.8568068913,7868553.15718518,7055400.76481429,5990483.75676501,256412.406424367,229914.223397268,195211.791168439,812029559.179917,728112762.084879,618214020.685412,349805961.107795,313656296.93724,266314135.035398,0.905286954692983,0.744093914896725,0.613913253540759,36593.3907706432,541784275.626005,233389741.920041,460009290.895853,198162727.330824
Latvia,LVA,LVA,2036,statins_only,aim1,Europe,14345.4522823117,14088.1817407994,257.2705415123,75.6363560943548,1693021,1402713.4091896,53.0049916436336,50,30.6871,19.8765411038519,3436.89007079284,2671.31766391081,49178.4572324074,84847.8568068913,7868553.15718518,7055400.76481429,5990483.75676501,256412.406424367,229914.223397268,195211.791168439,2024346931.66735,1815146775.35007,1541175000.02357,881261253.668005,790189911.528117,670921466.768495,0.905286954692983,0.744093914896725,0.613913253540759,36593.3907706432,1350639670.1824,587975504.780853,1146778939.3085,499228580.796022
Latvia,LVA,LVA,2037,all_interventions,aim1,Europe,14382.7646256168,14019.1166654636,363.647960153239,75.044250347371,1679782.5,1397451.98496869,53.0776160429837,50,30.8114,19.9258927812532,4992.21365023422,3874.28832937654,50085.4462300221,85653.076096588,8013671.39680353,7198222.16680481,6127958.58468693,260087.869970321,233622.041413399,198886.080628823,2914155256.78596,2617618807.6884,2228419639.22493,1298414214.72618,1166291144.13956,992881806.556795,0.896323717517805,0.722421276598762,0.584679289086437,36182.7920045112,1891023520.69918,842553537.235129,1609857760.56663,717278942.204445
Latvia,LVA,LVA,2037,bp_combined,aim1,Europe,14382.7646256168,13927.6598690666,455.104756550194,79.2953565042601,1679782.5,1396982.81283965,53.0743672121496,50,30.8114,19.9258927812532,5016.52042833758,4051.14182628495,50085.4462300221,85653.076096588,8013671.39680353,7198222.16680481,6127958.58468693,260087.869970321,233622.041413399,198886.080628823,3647059970.11553,3275945146.81791,2788863099.83362,1304736112.86892,1171969743.26025,997716086.386487,0.896323717517805,0.722421276598762,0.584679289086437,36182.7920045112,2366612475.03172,846655878.06119,2014734040.84098,720771328.810447
Latvia,LVA,LVA,2037,bp_diabetes_only,aim1,Europe,14382.7646256168,14032.2229745298,350.541651087035,80.2754658212388,1679782.5,1396243.93878916,53.060284511912,50,30.8114,19.9258927812532,3633.91812420516,2977.96026384927,50085.4462300221,85653.076096588,8013671.39680353,7198222.16680481,6127958.58468693,260087.869970321,233622.041413399,198886.080628823,2809125602.70445,2523276683.24305,2148104720.06912,945138024.571062,848963370.505959,722735733.049209,0.896323717517805,0.722421276598762,0.584679289086437,36182.7920045112,1822868762.72033,613309201.906503,1551836554.14016,522119670.912952
Latvia,LVA,LVA,2037,bp_no_diabetes_only,aim1,Europe,14382.7646256168,14279.9642293051,102.800396311681,75.6787974266824,1679782.5,1394640.08076425,53.0224956603282,50,30.8114,19.9258927812532,1378.6229950576,1068.57493282003,50085.4462300221,85653.076096588,8013671.39680353,7198222.16680481,6127958.58468693,260087.869970321,233622.041413399,198886.080628823,823808595.502984,739980091.48706,629956571.087382,358563118.276634,322076718.444811,274188924.151775,0.896323717517805,0.722421276598762,0.584679289086437,36182.7920045112,534577362.349751,232675074.10164,455094030.286726,198079912.614967
Latvia,LVA,LVA,2037,statins_only,aim1,Europe,14382.7646256168,14133.4572552398,249.307370377019,75.4557951702648,1679782.5,1396162.59974988,53.0521859936977,50,30.8114,19.9258927812532,3372.67097317619,2616.16029805488,50085.4462300221,85653.076096588,8013671.39680353,7198222.16680481,6127958.58468693,260087.869970321,233622.041413399,198886.080628823,1997867343.00262,1794569839.79567,1527745240.52758,877190809.524124,787930277.769138,670777311.105612,0.896323717517805,0.722421276598762,0.584679289086437,36182.7920045112,1296435434.61083,569217597.136798,1103675666.97961,484583801.402402
Latvia,LVA,LVA,2038,all_interventions,aim1,Europe,14473.9191558491,14121.5163180248,352.402837824249,74.8906844132937,1666727,1389840.50665821,53.1491608379225,50,30.9301,19.9728520974625,4892.23095325221,3789.49601587524,51009.1626544024,86465.9370419363,8161466.02470437,7343934.68066078,6268588.30444725,263868.077526564,237436.499741701,202669.513013125,2876123787.91202,2588023422.26078,2209068307.63911,1290903576.45061,1161594193.46821,991506064.84336,0.887449225265154,0.701379880192973,0.556837418177559,35776.8003912886,1815187557.84188,814718796.247586,1549396064.95001,695422404.970442
Latvia,LVA,LVA,2038,bp_combined,aim1,Europe,14473.9191558491,14020.863315285,453.055840564119,79.1341971033862,1666727,1389447.17792671,53.1478239805808,50,30.9301,19.9728520974625,5054.56192831992,4075.97948145859,51009.1626544024,86465.9370419363,8161466.02470437,7343934.68066078,6268588.30444725,263868.077526564,237436.499741701,202669.513013125,3697599850.05794,3327212499.79475,2840020543.42175,1333737538.76474,1200137491.98794,1024405604.50728,0.887449225265154,0.701379880192973,0.556837418177559,35776.8003912886,2333639904.48261,841752290.3456,1991933268.49073,718497480.158325
Latvia,LVA,LVA,2038,bp_diabetes_only,aim1,Europe,14473.9191558491,14125.1187744907,348.800381358407,80.1221394148245,1666727,1388643.91961931,53.1324558517048,50,30.9301,19.9728520974625,3659.35059059012,2994.65916296607,51009.1626544024,86465.9370419363,8161466.02470437,7343934.68066078,6268588.30444725,263868.077526564,237436.499741701,202669.513013125,2846722461.86057,2561567217.28572,2186485991.17005,965585805.33471,868863395.557443,741638802.139189,0.887449225265154,0.701379880192973,0.556837418177559,35776.8003912886,1796631707.9661,609403304.280139,1533557282.53046,520170534.190844
Latvia,LVA,LVA,2038,bp_no_diabetes_only,aim1,Europe,14473.9191558491,14371.6242942944,102.294861554727,75.4702141411033,1666727,1386923.35066617,53.0917776832387,50,30.9301,19.9728520974625,1390.05080493963,1075.63459014108,51009.1626544024,86465.9370419363,8161466.02470437,7343934.68066078,6268588.30444725,263868.077526564,237436.499741701,202669.513013125,834876037.080739,751246781.42515,641244372.747009,366790033.563674,330048797.588,281720919.700617,0.887449225265154,0.701379880192973,0.556837418177559,35776.8003912886,526909377.551328,231489586.110106,449755901.331715,197593384.907473
Latvia,LVA,LVA,2038,statins_only,aim1,Europe,14473.9191558491,14231.578563114,242.340592735065,75.3028273751572,1666727,1388503.82107684,53.1227092885159,50,30.9301,19.9728520974625,3315.24052673704,2566.81904665716,51009.1626544024,86465.9370419363,8161466.02470437,7343934.68066078,6268588.30444725,263868.077526564,237436.499741701,202669.513013125,1977854514.01395,1779733483.51894,1519133405.31184,874786144.328257,787159106.470277,671898183.075171,0.887449225265154,0.701379880192973,0.556837418177559,35776.8003912886,1248269257.44593,552097559.78893,1065489605.81476,471255867.14714
Latvia,LVA,LVA,2039,all_interventions,aim1,Europe,14598.4173304095,14256.7529357023,341.664394707144,74.7023269229903,1653611,1381305.83031496,53.2354845210378,50,31.0419,20.0169312598924,4800.43602965575,3711.40491259921,51949.9150063203,87286.5121634309,8311986.40101124,7492596.83071887,6412445.31724592,267766.676685745,241370.432567558,206573.86684597,2839909802.51552,2559953560.95223,2190904247.90949,1285396802.30344,1158683320.9909,991644633.192706,0.878662599272429,0.680951339993178,0.530321350645295,35375.3642360855,1743203807.65073,789006960.056498,1491899183.41071,675261741.769616
Latvia,LVA,LVA,2039,bp_combined,aim1,Europe,14598.4173304095,14148.7583526514,449.658977758047,78.9625407545037,1653611,1380993.40713166,53.2361469498066,50,31.0419,20.0169312598924,5077.48653593775,4088.53693154502,51949.9150063203,87286.5121634309,8311986.40101124,7492596.83071887,6412445.31724592,267766.676685745,241370.432567558,206573.86684597,3737559308.2175,3369113431.65423,2883413606.28217,1359581695.64467,1225555121.53524,1048876027.58701,0.878662599272429,0.680951339993178,0.530321350645295,35375.3642360855,2294202305.87396,834543402.244926,1963464358.95241,714233536.472096
Latvia,LVA,LVA,2039,bp_diabetes_only,aim1,Europe,14598.4173304095,14252.3936191518,346.023711257718,79.9603802266746,1653611,1380127.341046,53.2194813622763,50,31.0419,20.0169312598924,3673.3770460437,3002.00552229668,51949.9150063203,87286.5121634309,8311986.40101124,7492596.83071887,6412445.31724592,267766.676685745,241370.432567558,206573.86684597,2876144382.40159,2592616162.32316,2218858126.91061,983607963.832823,886644606.587306,758823700.784476,0.878662599272429,0.680951339993178,0.530321350645295,35375.3642360855,1765445449.82192,603761832.95335,1510934414.77453,516722015.867771
Latvia,LVA,LVA,2039,bp_no_diabetes_only,aim1,Europe,14598.4173304095,14496.9589058577,101.458424551805,75.2380361791404,1653611,1378292.72618471,53.1758716051947,50,31.0419,20.0169312598924,1397.6758739704,1079.68730661529,51949.9150063203,87286.5121634309,8311986.40101124,7492596.83071887,6412445.31724592,267766.676685745,241370.432567558,206573.86684597,843321045.142631,760187070.246587,650596599.412373,374251023.856899,337357630.289475,288723309.883387,0.878662599272429,0.680951339993178,0.530321350645295,35375.3642360855,517650404.129901,229724130.402541,443024626.16486,196606524.752358
Latvia,LVA,LVA,2039,statins_only,aim1,Europe,14598.4173304095,14362.8435802543,235.573750155194,75.1211500349137,1653611,1379925.55796015,53.2080197622642,50,31.0419,20.0169312598924,3260.98161746935,2520.16144244004,51949.9150063203,87286.5121634309,8311986.40101124,7492596.83071887,6412445.31724592,267766.676685745,241370.432567558,206573.86684597,1958085807.72519,1765059133.81337,1510603791.04873,873182210.443074,787104543.603431,673633582.43427,0.878662599272429,0.680951339993178,0.530321350645295,35375.3642360855,1201919382.33741,535979893.681475,1028647675.71341,458711690.623021
Latvia,LVA,LVA,2040,all_interventions,aim1,Europe,14732.6578866898,14401.670019593,330.987867096836,74.4534063054726,1640644,1372081.08891447,53.327721916855,50,31.1639,20.0648660386177,4718.34271807518,3640.74221859807,52908.0174761697,88114.8746697968,8465282.79618715,7644268.32601504,6559603.68580868,271637.465021617,245292.416097313,210487.252423756,2801905897.08152,2530160068.74362,2171149232.96635,1281678655.04115,1157373685.29182,993150994.72128,0.869962969576663,0.661117805818619,0.505067952995519,34978.4324240585,1672733873.01767,765160351.332339,1435385417.00349,656589806.476711
Latvia,LVA,LVA,2040,bp_combined,aim1,Europe,14732.6578866898,14288.4062072007,444.251679489122,78.7465542854843,1640644,1371852.85735174,53.3304473033817,50,31.1639,20.0648660386177,5089.93497841846,4091.95259021325,52908.0174761697,88114.8746697968,8465282.79618715,7644268.32601504,6559603.68580868,271637.465021617,245292.416097313,210487.252423756,3760716099.55651,3395979042.29768,2914114954.20354,1382617034.66245,1248522448.63449,1071366428.62287,0.869962969576663,0.661117805818619,0.505067952995519,34978.4324240585,2245142213.04986,825420421.756521,1926573284.42627,708299422.518881
Latvia,LVA,LVA,2040,bp_diabetes_only,aim1,Europe,14732.6578866898,14390.99728608,341.660600609832,79.7554344621887,1640644,1370926.08219117,53.3124832505044,50,31.1639,20.0648660386177,3679.65733673093,3002.51053714826,52908.0174761697,88114.8746697968,8465282.79618715,7644268.32601504,6559603.68580868,271637.465021617,245292.416097313,210487.252423756,2892253604.47738,2611745307.48901,2241158135.05586,999532791.097782,902592038.536932,774520962.669407,0.869962969576663,0.661117805818619,0.505067952995519,34978.4324240585,1726671327.04421,596719668.066891,1481669548.74068,512049599.400523
Latvia,LVA,LVA,2040,bp_no_diabetes_only,aim1,Europe,14732.6578866898,14632.4636664922,100.194220197642,74.9537661449221,1640644,1368981.63746067,53.2659376522539,50,31.1639,20.0648660386177,1402.5289994943,1081.40688776314,52908.0174761697,88114.8746697968,8465282.79618715,7644268.32601504,6559603.68580868,271637.465021617,245292.416097313,210487.252423756,848172408.516484,765911503.906609,657234376.105177,380979422.041935,344029726.932503,295214475.548194,0.869962969576663,0.661117805818619,0.505067952995519,34978.4324240585,506357732.913976,227444178.205995,434509348.639223,195171546.320316
Latvia,LVA,LVA,2040,statins_only,aim1,Europe,14732.6578866898,14503.8907863901,228.767100299712,74.886828466039,1640644,1370661.15688398,53.2992652822817,50,31.1639,20.0648660386177,3211.70216460139,2477.31487632374,52908.0174761697,88114.8746697968,8465282.79618715,7644268.32601504,6559603.68580868,271637.465021617,245292.416097313,210487.252423756,1936578198.50078,1748757098.8554,1500621514.31776,872418634.39676,787806183.740044,676022364.230375,0.869962969576663,0.661117805818619,0.505067952995519,34978.4324240585,1156134456.10501,520832695.604558,992087602.909968,446930422.124301
Latvia,LVA,LVA,2041,all_interventions,aim1,Europe,14853.8217424287,14532.9425242505,320.879218178179,74.1771342962533,1627819.5,1361874.70142513,53.4295938270987,50,31.2742,20.108055254774,4641.165266946,3574.97930916337,53650.4634845345,88881.5613597912,8584074.15752552,7759715.90621818,6669209.53397482,274477.817419007,248118.765826726,213249.564624349,2754451004.4503,2489931573.27207,2140010741.1283,1273896912.75224,1151560198.03251,989726472.525886,0.861349474828379,0.641861947396717,0.48101709809097,34436.1909709198,1598192328.50498,739142671.253695,1373591461.7505,635267761.045549
Latvia,LVA,LVA,2041,bp_combined,aim1,Europe,14853.8217424287,14416.2595190359,437.562223392857,78.5006711591613,1627819.5,1361730.91376756,53.434381232448,50,31.2742,20.108055254774,5089.11846320935,4084.99965288198,53650.4634845345,88881.5613597912,8584074.15752552,7759715.90621818,6669209.53397482,274477.817419007,248118.765826726,213249.564624349,3756066574.13603,3395358544.82175,2918194151.95886,1396850128.36848,1262705792.23751,1085252296.60113,0.861349474828379,0.641861947396717,0.48101709809097,34436.1909709198,2179351447.68937,810482798.794681,1873077781.25803,696582152.513161
Latvia,LVA,LVA,2041,bp_diabetes_only,aim1,Europe,14853.8217424287,14517.5020564102,336.31968601856,79.5210584804276,1627819.5,1360746.93379399,53.4151583014284,50,31.2742,20.108055254774,3676.44438452797,2995.47514680215,53650.4634845345,88881.5613597912,8584074.15752552,7759715.90621818,6669209.53397482,274477.817419007,248118.765826726,213249.564624349,2886993125.41902,2609745217.17252,2242986456.4584,1009102430.5276,912194843.319677,784000164.366223,0.861349474828379,0.641861947396717,0.48101709809097,34436.1909709198,1675096147.30363,585503158.538411,1439687654.92685,503219872.25945
Latvia,LVA,LVA,2041,bp_no_diabetes_only,aim1,Europe,14853.8217424287,14755.1776933539,98.6440490747918,74.6364969757235,1627819.5,1358701.79024928,53.3658187832936,50,31.2742,20.108055254774,1403.69945855933,1080.38457536539,53650.4634845345,88881.5613597912,8584074.15752552,7759715.90621818,6669209.53397482,274477.817419007,248118.765826726,213249.564624349,846767832.4566,765449796.659429,657877832.559481,385284363.697607,348284177.249384,299338298.401211,0.861349474828379,0.641861947396717,0.48101709809097,34436.1909709198,491313097.118243,223550360.256753,422266746.75576,192133863.142221
Latvia,LVA,LVA,2041,statins_only,aim1,Europe,14853.8217424287,14631.5692238887,222.25251854001,74.6290305371095,1627819.5,1360420.48937539,53.4002193648442,50,31.2742,20.108055254774,3164.15035714332,2436.57015742163,53650.4634845345,88881.5613597912,8584074.15752552,7759715.90621818,6669209.53397482,274477.817419007,248118.765826726,213249.564624349,1907832100.84426,1724616403.31197,1482248615.59695,868489084.014271,785085081.504594,674753686.066791,0.861349474828379,0.641861947396717,0.48101709809097,34436.1909709198,1106965643.14214,503916239.286649,951398982.933146,433098714.951944
Latvia,LVA,LVA,2042,all_interventions,aim1,Europe,14940.2344432123,14628.0060621201,312.228381092142,73.9433526049148,1615152.5,1349773.6809672,53.5608332340343,50,31.3937,20.1546881898964,4576.36413580845,3519.51011080963,54403.3280665227,89654.918983414,8704532.49064363,7876907.03377033,6780646.81015518,277270.041143402,250907.253167684,215987.501000366,2717802087.71761,2459393931.16741,2117110376.29235,1268888672.2228,1148242954.8108,988437453.360966,0.852821262206316,0.623166939220114,0.4581115219914,33902.3554346026,1532612988.42212,715547047.630507,1319313193.18524,615961542.421477
Latvia,LVA,LVA,2042,bp_combined,aim1,Europe,14940.2344432123,14509.1732976923,431.061145519938,78.2778071569926,1615152.5,1349710.63024949,53.5675847608547,50,31.3937,20.1546881898964,5086.58056102383,4076.75074139367,54403.3280665227,89654.918983414,8704532.49064363,7876907.03377033,6780646.81015518,277270.041143402,250907.253167684,215987.501000366,3752185746.63236,3395428569.13109,2922873381.3516,1410356401.43431,1276259956.58263,1098637824.01257,0.852821262206316,0.623166939220114,0.4581115219914,33902.3554346026,2115918828.76595,795323010.792792,1821438058.78482,684634770.101362
Latvia,LVA,LVA,2042,bp_diabetes_only,aim1,Europe,14940.2344432123,14609.0059315016,331.228511710631,79.3111804555473,1615152.5,1348674.75295468,53.5472002439783,50,31.3937,20.1546881898964,3672.79640189709,2988.15996366461,54403.3280665227,89654.918983414,8704532.49064363,7876907.03377033,6780646.81015518,277270.041143402,250907.253167684,215987.501000366,2883189342.01272,2609056193.67875,2245943551.36314,1018356409.46535,921531256.644154,793278116.528888,0.852821262206316,0.623166939220114,0.4581115219914,33902.3554346026,1625877562.46807,574267812.598603,1399597768.56412,494344695.827604
Latvia,LVA,LVA,2042,bp_no_diabetes_only,aim1,Europe,14940.2344432123,14843.1675410573,97.0669021549365,74.3372465849896,1615152.5,1346544.49675004,53.4954125011656,50,31.3937,20.1546881898964,1403.71138068252,1078.46739873788,54403.3280665227,89654.918983414,8704532.49064363,7876907.03377033,6780646.81015518,277270.041143402,250907.253167684,215987.501000366,844922003.573771,764586964.330516,658176380.468515,389207112.275303,352201366.767268,303184113.239389,0.852821262206316,0.623166939220114,0.4581115219914,33902.3554346026,476465318.329446,219480247.717499,410153760.483538,188934315.867555
Latvia,LVA,LVA,2042,statins_only,aim1,Europe,14940.2344432123,14723.5992794232,216.635163789086,74.41146898442,1615152.5,1348292.39908818,53.5306841587093,50,31.3937,20.1546881898964,3123.7563472792,2401.88266904378,54403.3280665227,89654.918983414,8704532.49064363,7876907.03377033,6780646.81015518,277270.041143402,250907.253167684,215987.501000366,1885707821.818,1706415045.41224,1468926532.31391,866124050.932067,783773124.660943,674692327.182864,0.852821262206316,0.623166939220114,0.4581115219914,33902.3554346026,1063381440.8887,488421499.137944,915386451.081274,420445952.445841
Latvia,LVA,LVA,2043,all_interventions,aim1,Europe,14993.7703241613,14688.3368164012,305.433507760161,73.7930974387513,1602639,1336444.01121223,53.7063739262686,50,31.51,20.1999144878904,4522.23144638163,3473.4236434186,55166.7574235751,90435.0055843959,8826681.18777201,7995868.04059934,6893946.1160797,280123.173207617,253756.523027589,218785.976390978,2695964197.06183,2442206023.22762,2105642144.54376,1266781822.73969,1147545728.15983,989400822.462587,0.844377487332986,0.605016445844771,0.436296687610857,33376.795505192,1477574808.19387,694284037.895609,1273948126.51283,598603769.122208
Latvia,LVA,LVA,2043,bp_combined,aim1,Europe,14993.7703241613,14568.3161826303,425.454141530989,78.1076132136934,1602639,1336456.34295128,53.7149505128598,50,31.51,20.1999144878904,5081.74099430982,4067.31167338416,55166.7574235751,90435.0055843959,8826681.18777201,7995868.04059934,6893946.1160797,280123.173207617,253756.523027589,218785.976390978,3755348067.31127,3401875173.00826,2933057926.57758,1423513412.7453,1289524925.64282,1111813665.20613,0.844377487332986,0.605016445844771,0.436296687610857,33376.795505192,2058190426.38102,780183787.340664,1774548282.1948,672665552.164661
Latvia,LVA,LVA,2043,bp_diabetes_only,aim1,Europe,14993.7703241613,14666.8143765297,326.955947631646,79.1565171683112,1602639,1335374.13775276,53.6935104075451,50,31.51,20.1999144878904,3668.18385605784,2980.56496386333,55166.7574235751,90435.0055843959,8826681.18777201,7995868.04059934,6893946.1160797,280123.173207617,253756.523027589,218785.976390978,2885935912.19042,2614296612.35175,2254016685.30435,1027543301.66787,930825581.139172,802547186.529234,0.844377487332986,0.605016445844771,0.436296687610857,33376.795505192,1581692444.78908,563164784.802215,1363717163.81765,485554246.416638
Latvia,LVA,LVA,2043,bp_no_diabetes_only,aim1,Europe,14993.7703241613,14898.1735449926,95.596779168678,74.0821839653158,1602639,1333174.80553481,53.6396480584101,50,31.51,20.1999144878904,1402.52778903232,1075.77202823281,55166.7574235751,90435.0055843959,8826681.18777201,7995868.04059934,6893946.1160797,280123.173207617,253756.523027589,218785.976390978,843802292.299766,764379231.339065,659039044.459637,392880534.775596,355900575.194413,306853411.738914,0.844377487332986,0.605016445844771,0.436296687610857,33376.795505192,462462005.822319,215325701.078233,398729460.351903,185651360.56562
Latvia,LVA,LVA,2043,statins_only,aim1,Europe,14993.7703241613,14781.5490237358,212.221300425499,74.2737152242477,1602639,1334942.53890213,53.6755925299881,50,31.51,20.1999144878904,3089.76020195646,2372.91231360569,55166.7574235751,90435.0055843959,8826681.18777201,7995868.04059934,6893946.1160797,280123.173207617,253756.523027589,218785.976390978,1873209760.11027,1696893513.60668,1463042209.81775,865513432.222651,784046805.837494,675996202.599028,0.844377487332986,0.605016445844771,0.436296687610857,33376.795505192,1026648482.57936,474361211.843746,885164597.904816,408988819.901026
Latvia,LVA,LVA,2044,all_interventions,aim1,Europe,15026.1154769262,14725.8638537693,300.251623156919,73.7313556731818,1590088,1322737.76079335,53.8473196589793,50,31.6247,20.2443665628298,4475.899121491,3434.26001409532,55940.8998087441,91221.8797115048,8950543.96939906,8116625.65631116,7009138.56480941,283023.83799369,256654.629334386,221634.942459831,2687415354.94944,2437030027.86452,2104505231.01578,1266786147.83697,1148760229.96438,992015644.247664,0.836017314191075,0.587394607616282,0.415520654867483,32859.382892859,1431498296.96658,674775564.525115,1236175024.39893,582704640.10207
Latvia,LVA,LVA,2044,bp_combined,aim1,Europe,15026.1154769262,14605.1433864495,420.972090476649,78.0044494296524,1590088,1322819.28928776,53.8575615203081,50,31.6247,20.2443665628298,5074.95935364764,4056.91227120251,55940.8998087441,91221.8797115048,8950543.96939906,8116625.65631116,7009138.56480941,283023.83799369,256654.629334386,221634.942459831,3767929205.70109,3416872870.15371,2950651714.06832,1436334473.93133,1302511811.79751,1124788324.33167,0.836017314191075,0.587394607616282,0.415520654867483,32859.382892859,2007052698.83866,765088414.606371,1733196905.79747,660694596.422179
Latvia,LVA,LVA,2044,bp_diabetes_only,aim1,Europe,15026.1154769262,14702.4280328191,323.687444107085,79.0718473976394,1590088,1321695.88870509,53.8351589913176,50,31.6247,20.2443665628298,3662.81720369675,2972.80798570138,55940.8998087441,91221.8797115048,8950543.96939906,8116625.65631116,7009138.56480941,283023.83799369,256654.629334386,221634.942459831,2897178700.82286,2627249813.46535,2268770147.43556,1036664582.85957,940078991.734401,811808280.182207,0.836017314191075,0.587394607616282,0.415520654867483,32859.382892859,1543232373.29043,552197330.478139,1332663350.52445,476851806.197276
Latvia,LVA,LVA,2044,bp_no_diabetes_only,aim1,Europe,15026.1154769262,14931.8493919632,94.2660849630065,73.8820814216792,1590088,1319441.55937983,53.7795499473815,50,31.6247,20.2443665628298,1400.23361551056,1072.35074914646,55940.8998087441,91221.8797115048,8950543.96939906,8116625.65631116,7009138.56480941,283023.83799369,256654.629334386,221634.942459831,843732738.284497,765122523.730746,660724051.46781,396299491.949579,359376439.570409,310340696.804003,0.836017314191075,0.587394607616282,0.415520654867483,32859.382892859,449428844.605201,211095782.707997,388105744.954574,182292451.826551
Latvia,LVA,LVA,2044,statins_only,aim1,Europe,15026.1154769262,14817.3074472399,208.808029686337,74.2171754027521,1590088,1321221.76575191,53.8160185553663,50,31.6247,20.2443665628298,3060.05284297444,2347.84355859737,55940.8998087441,91221.8797115048,8950543.96939906,8116625.65631116,7009138.56480941,283023.83799369,256654.629334386,221634.942459831,1868945450.87115,1694816610.99591,1463564413.51638,866067900.08213,785376728.15724,678214635.776682,0.836017314191075,0.587394607616282,0.415520654867483,32859.382892859,995526138.197498,461326055.066881,859689844.398605,398379619.861664
Latvia,LVA,LVA,2045,all_interventions,aim1,Europe,15056.6198425792,14761.2800210964,295.339821482758,73.677055589703,1577406,1308811.7396668,53.9850095213602,50,31.7409,20.2892465470828,4430.32553707378,3395.96418184054,56725.9055554827,92015.6004229417,9076144.88887722,8239207.01419559,7126255.78928015,285944.786974447,259576.981566231,224513.349945343,2680547011.23264,2433365928.73201,2104667112.64647,1266828491.92601,1150010530.2694,994667227.676837,0.827739915040669,0.570286026811925,0.39573395701665,32349.9912965447,1387714587.27609,655834936.099213,1200262245.43288,567244821.271855
Latvia,LVA,LVA,2045,bp_combined,aim1,Europe,15056.6198425792,14640.5112789134,416.108563665795,77.9116321238504,1577406,1308959.23189732,53.9968570010921,50,31.7409,20.2892465470828,5059.39859119677,4039.6418393446,56725.9055554827,92015.6004229417,9076144.88887722,8239207.01419559,7126255.78928015,285944.786974447,259576.981566231,224513.349945343,3776661613.33335,3428404596.42207,2965296060.79242,1446708652.37858,1313303414.8433,1135902526.41834,0.827739915040669,0.570286026811925,0.39573395701665,32349.9912965447,1955171235.59728,748958586.449518,1691066908.83036,647789338.636741
Latvia,LVA,LVA,2045,bp_diabetes_only,aim1,Europe,15056.6198425792,14736.4630601244,320.156782454844,78.9992138447429,1577406,1307797.71134728,53.9735256465264,50,31.7409,20.2892465470828,3651.18230550253,2960.08070061184,56725.9055554827,92015.6004229417,9076144.88887722,8239207.01419559,7126255.78928015,285944.786974447,259576.981566231,224513.349945343,2905789344.71691,2637838007.64424,2281519124.44614,1044036546.55179,947762882.010379,819739170.669534,0.827739915040669,0.570286026811925,0.39573395701665,32349.9912965447,1504322156.75292,540495928.341518,1301118476.57581,467485794.663231
Latvia,LVA,LVA,2045,bp_no_diabetes_only,aim1,Europe,15056.6198425792,14963.8053025673,92.8145400118883,73.6817941185436,1577406,1305494.14059156,53.9162511172055,50,31.7409,20.2892465470828,1395.42863975067,1067.02976735219,56725.9055554827,92015.6004229417,9076144.88887722,8239207.01419559,7126255.78928015,285944.786974447,259576.981566231,224513.349945343,842398212.942391,764718209.085287,661420153.089093,399015545.131548,362221154.297551,313292358.520097,0.827739915040669,0.570286026811925,0.39573395701665,32349.9912965447,436108109.089979,206569662.911579,377198671.158514,178666254.370963
Latvia,LVA,LVA,2045,statins_only,aim1,Europe,15056.6198425792,14851.079842834,205.539999745233,74.1693669793477,1577406,1307283.81901658,53.9532166656668,50,31.7409,20.2892465470828,3030.21216747608,2322.86969248057,56725.9055554827,92015.6004229417,9076144.88887722,8239207.01419559,7126255.78928015,285944.786974447,259576.981566231,224513.349945343,1865510818.14752,1693486607.59868,1464730613.11311,866473372.716326,786573327.938708,680323084.765195,0.827739915040669,0.570286026811925,0.39573395701665,32349.9912965447,965771748.906659,448571777.986399,835315401.702069,387978748.959175
Latvia,LVA,LVA,2046,all_interventions,aim1,Europe,15082.2901966482,14792.3588881789,289.931308469335,73.5810595471609,1564718,1294729.93801488,54.1194463894397,50,31.8592,20.3347795355848,4383.5026290967,3356.54986108457,57455.6132403672,92766.6954417819,9192898.11845875,8352962.32583543,7234735.1331317,288547.675976131,262183.680878221,227084.645349905,2665308980.11003,2421785296.72453,2097576223.57794,1264849496.26111,1149282854.43593,995426139.9188,0.819544470337295,0.553675754186335,0.376889482873,31811.7799930986,1340883800.64133,636330051.203238,1161377097.55284,551143318.756333
