"scenario_id","location","sex","age_group","cause","RMSE_deaths","RMSE_prev","error","IRadjust","CFadjust"
10,"Czechia","Female","75-79","hstroke",68.8842163617926,27.0180458112863,164.786478534871,0.8,0.95
10,"Djibouti","Female","75-79","hstroke",2.34605765444805,3.54621051411249,8.23832582300858,0.8,0.95
10,"Greece","Female","75-79","hstroke",238.386545000242,239.107260074342,715.880350074826,0.8,0.95
10,"Indonesia","Female","75-79","hstroke",2025.06669278837,2774.04929256827,6824.182678145,0.8,0.95
10,"Israel","Female","75-79","hstroke",15.6269112118513,19.2218273812457,50.4756498049483,0.8,0.95
10,"Lithuania","Female","75-79","hstroke",6.99092093582984,20.7009014913383,34.682743362998,0.8,0.95
10,"Malawi","Female","75-79","hstroke",54.3871254762517,53.648305556234,162.422556508738,0.8,0.95
10,"Monaco","Female","75-79","hstroke",0.35121940350815,0.548588725044997,1.2510275320613,0.8,0.95
10,"Russian Federation","Female","75-79","hstroke",1243.7659300519,2109.48040482369,4597.01226492749,0.8,0.95
10,"Saint Kitts and Nevis","Female","75-79","hstroke",0.202376154781115,0.249081606327762,0.653833915889992,0.8,0.95
10,"Singapore","Female","75-79","hstroke",9.91235471735814,34.3080858955788,54.1327953302951,0.8,0.95
10,"Slovakia","Female","75-79","hstroke",37.0200679906708,12.5117706047456,86.5519065860871,0.8,0.95
10,"United Kingdom","Female","75-79","hstroke",158.528070786856,97.4155405381103,414.471682111823,0.8,0.95
10,"Indonesia","Female","75-79","ihd",2618.67915952733,28866.1455141743,34103.5038332289,0.8,0.95
10,"Netherlands","Female","75-79","ihd",448.200826496988,2217.62238953539,3114.02404252937,0.8,0.95
10,"Viet Nam","Female","75-79","ihd",581.701873137217,1017.90348778107,2181.3072340555,0.8,0.95
10,"Bosnia and Herzegovina","Female","75-79","istroke",449.655263724281,621.359988769606,1520.67051621817,0.8,0.95
10,"Saint Kitts and Nevis","Female","75-79","istroke",0.879232813287842,2.64810018099976,4.40656580757544,0.8,0.95
10,"Slovakia","Female","75-79","istroke",178.127916065474,591.85481817335,948.110650304299,0.8,0.95
10,"Slovenia","Female","75-79","istroke",91.7364014372867,70.0610462014308,253.533849076004,0.8,0.95
10,"Belarus","Male","75-79","hhd",13.3521772052301,6.05228307615428,32.7566374866145,0.8,0.95
10,"Belgium","Male","75-79","hhd",19.5774519274143,15.9712460853056,55.1261499401343,0.8,0.95
10,"Andorra","Male","75-79","hstroke",0.0801063297707508,0.836311988226169,0.996524647767671,0.8,0.95
10,"Kuwait","Male","75-79","hstroke",1.81308014029351,3.27583580842383,6.90199608901085,0.8,0.95
10,"Grenada","Male","75-79","ihd",2.18465257377184,15.5018955699355,19.8712007174791,0.8,0.95
10,"Chile","Female","80-84","hhd",232.262905092272,489.589620885494,954.115431070039,0.8,0.95
10,"Kazakhstan","Female","80-84","hhd",215.11478402271,136.387276775517,566.616844820938,0.8,0.95
10,"Republic of Korea","Female","80-84","hhd",489.033176877349,977.510100714214,1955.57645446891,0.8,0.95
10,"Bahamas","Female","80-84","hstroke",1.58824461449011,1.19860600545079,4.37509523443101,0.8,0.95
10,"Barbados","Female","80-84","hstroke",0.973623761340874,0.754480055003554,2.7017275776853,0.8,0.95
10,"Belarus","Female","80-84","hstroke",89.5263729293197,39.1509292324722,218.203675091112,0.8,0.95
10,"Bosnia and Herzegovina","Female","80-84","hstroke",45.7851488587808,42.5184056766021,134.088703394164,0.8,0.95
