scenario_id,location,sex,subgroup,baseline_year,scaleup_start_year,target_year,population_2025,htn_population_2025,diabetes_share_among_htn_assumed,baseline_control,target_control,annual_control_increment,controlled_2025,controlled_2030,additional_controlled_2030,allocation_method,control_gap_requested,control_gap_used
bp_no_diabetes_only,Grenada,Female,htn_diabetes,2025,2026,2030,44202.5,7386.46577538127,0.378759060492131,0.331227050933645,0.331227050933645,0,2446.59727560184,2446.59727560184,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Grenada,Male,htn_diabetes,2025,2026,2030,43848.5,6009.81388607379,0.300158138088589,0.252010863210062,0.252010863210062,0,1514.53838516127,1514.53838516127,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guatemala,Female,htn_diabetes,2025,2026,2030,5813615,469089.614118021,0.334332019118772,0.326374421214983,0.326374421214983,0,153098.851305729,153098.851305729,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guatemala,Male,htn_diabetes,2025,2026,2030,5557549,370056.243071235,0.275039008896646,0.255979886206962,0.255979886206962,0,94726.9549915505,94726.9549915505,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guinea,Female,htn_diabetes,2025,2026,2030,3948011,339907.714612394,0.273263191201654,0.190728614463191,0.190728614463191,0,64830.1274533717,64830.1274533717,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guinea,Male,htn_diabetes,2025,2026,2030,3697759.5,205815.325578062,0.18855607010449,0.178995602297083,0.178995602297083,0,36840.0381638154,36840.0381638154,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guinea-Bissau,Female,htn_diabetes,2025,2026,2030,613006.5,53057.3460298193,0.284460836649085,0.239806212847116,0.239806212847116,0,12723.4812151299,12723.4812151299,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guinea-Bissau,Male,htn_diabetes,2025,2026,2030,575337.5,33159.1572047571,0.211318746627846,0.204059753632686,0.204059753632686,0,6766.44944987022,6766.44944987022,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guyana,Female,htn_diabetes,2025,2026,2030,280777.5,36270.7498643243,0.35312398685549,0.334403168874619,0.334403168874619,0,12129.0536920887,12129.0536920887,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Guyana,Male,htn_diabetes,2025,2026,2030,253862.5,24980.5507102521,0.301350514454377,0.268620424339392,0.268620424339392,0,6710.28613201962,6710.28613201962,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Haiti,Female,htn_diabetes,2025,2026,2030,3730412.5,414363.664556717,0.272939185719831,0.195315958595283,0.195315958595283,0,80931.8363499495,80931.8363499495,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Haiti,Male,htn_diabetes,2025,2026,2030,3567236.5,251138.43294798,0.233983303140571,0.189723296407591,0.189723296407591,0,47646.8113535275,47646.8113535275,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Honduras,Female,htn_diabetes,2025,2026,2030,3424439,256587.781451671,0.293739724168292,0.495579096008197,0.495579096008197,0,127159.540778568,127159.540778568,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Honduras,Male,htn_diabetes,2025,2026,2030,3399955,202632.769694675,0.235795758721754,0.368848270394322,0.368848270394322,0,74740.7466270917,74740.7466270917,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Hungary,Female,htn_diabetes,2025,2026,2030,4136902,797842.630428204,0.391446502189376,0.374423657236674,0.374423657236674,0,298731.155584256,298731.155584256,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Hungary,Male,htn_diabetes,2025,2026,2030,3713031.5,631780.538423644,0.29504839164842,0.287762360069394,0.287762360069394,0,181802.6587827,181802.6587827,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Iceland,Female,htn_diabetes,2025,2026,2030,150391.5,14625.4034692516,0.347173528415816,0.62707988543649,0.62707988543649,0,9171.29633196071,9171.29633196071,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Iceland,Male,htn_diabetes,2025,2026,2030,157657.5,16320.7005105152,0.324794536710406,0.610769851660778,0.610769851660778,0,9968.19182980737,9968.19182980737,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,India,Female,htn_diabetes,2025,2026,2030,491067719.5,35978363.805874,0.278286758752894,0.293534758437124,0.293534758437124,0,10560900.3287202,10560900.3287202,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,India,Male,htn_diabetes,2025,2026,2030,517391827.5,33439168.441454,0.228140370877104,0.228816133803746,0.228816133803746,0,7651421.24038576,7651421.24038576,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Indonesia,Female,htn_diabetes,2025,2026,2030,99248267.5,13588971.8077456,0.333725873972023,0.151155512773281,0.151155512773281,0,2054048.00166145,2054048.00166145,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Indonesia,Male,htn_diabetes,2025,2026,2030,98257064.5,9544277.234016,0.303695243752526,0.117995758491803,0.117995758491803,0,1126184.23148377,1126184.23148377,0,inactive_at_baseline,0.15,0.117995758491803
bp_no_diabetes_only,Iran (Islamic Republic of),Female,htn_diabetes,2025,2026,2030,33018523,3296733.525498,0.442109208632395,0.381275169366952,0.381275169366952,0,1256962.63329196,1256962.63329196,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Iran (Islamic Republic of),Male,htn_diabetes,2025,2026,2030,33793549.5,2485930.08540578,0.312797495003773,0.289309317347294,0.289309317347294,0,719202.735981847,719202.735981847,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Iraq,Female,htn_diabetes,2025,2026,2030,13199444,1584102.31073488,0.319155115166309,0.254075997554513,0.254075997554513,0,402482.374828374,402482.374828374,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Iraq,Male,htn_diabetes,2025,2026,2030,12884739,1208735.13935325,0.247420681196176,0.225459296199947,0.225459296199947,0,272520.573810728,272520.573810728,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Ireland,Female,htn_diabetes,2025,2026,2030,2065887,217407.394189186,0.344817119042794,0.373948735114901,0.373948735114901,0,81299.2200616727,81299.2200616727,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Ireland,Male,htn_diabetes,2025,2026,2030,1983779.5,244710.154619424,0.309904223055538,0.314814334843663,0.314814334843663,0,77038.2645560041,77038.2645560041,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Israel,Female,htn_diabetes,2025,2026,2030,3215370,323905.803103404,0.368276963557944,0.40521534904879,0.40521534904879,0,131251.603063475,131251.603063475,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Israel,Male,htn_diabetes,2025,2026,2030,3096917.5,300672.118942853,0.309527611242818,0.344073532484281,0.344073532484281,0,103453.318084201,103453.318084201,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Italy,Female,htn_diabetes,2025,2026,2030,25747141.5,3863786.9761227,0.354538738001506,0.425490236585091,0.425490236585091,0,1644003.63458484,1644003.63458484,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Italy,Male,htn_diabetes,2025,2026,2030,24194124.5,3353857.33054733,0.298263990507482,0.350834343649373,0.350834343649373,0,1176648.33525621,1176648.33525621,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Ivory Coast,Female,htn_diabetes,2025,2026,2030,8116524.5,585697.067762324,0.25823797450917,0.221342120223902,0.221342120223902,0,129639.430787435,129639.430787435,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Ivory Coast,Male,htn_diabetes,2025,2026,2030,8460925,508783.690990617,0.214421711773133,0.18208670934971,0.18208670934971,0,92642.7480632813,92642.7480632813,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Jamaica,Female,htn_diabetes,2025,2026,2030,1095492,164132.025072649,0.343807619214443,0.333932105050295,0.333932105050295,0,54808.9526386774,54808.9526386774,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Jamaica,Male,htn_diabetes,2025,2026,2030,1051201,119576.803771864,0.287374948704212,0.247023622117776,0.247023622117776,0,29538.2951889924,29538.2951889924,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Japan,Female,htn_diabetes,2025,2026,2030,54153209.5,7651316.52331549,0.387670996120826,0.394953962281618,0.394953962281618,0,3021917.77755427,3021917.77755427,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Japan,Male,htn_diabetes,2025,2026,2030,50614221,7572473.92663325,0.308228695846672,0.344692566731517,0.344692566731517,0,2610175.4742787,2610175.4742787,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Jordan,Female,htn_diabetes,2025,2026,2030,3409904,343055.949861894,0.376210575892645,0.453039977735398,0.453039977735398,0,155418.059887428,155418.059887428,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Jordan,Male,htn_diabetes,2025,2026,2030,3686978.5,338603.318661193,0.282360005740886,0.394311722964503,0.394311722964503,0,133515.257982794,133515.257982794,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kazakhstan,Female,htn_diabetes,2025,2026,2030,7041423,1016413.22573123,0.347461068491617,0.44243460138847,0.44243460138847,0,449696.380372364,449696.380372364,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kazakhstan,Male,htn_diabetes,2025,2026,2030,6344958.5,622381.744316423,0.267866866421074,0.363823586820636,0.363823586820636,0,226437.158588885,226437.158588885,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kenya,Female,htn_diabetes,2025,2026,2030,15894936,979289.811104774,0.242896422343497,0.19057490672215,0.19057490672215,0,186628.064405244,186628.064405244,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kenya,Male,htn_diabetes,2025,2026,2030,15394425,746949.787428874,0.191313138708501,0.165986206458864,0.165986206458864,0,123983.361630574,123983.361630574,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kiribati,Female,htn_diabetes,2025,2026,2030,41714,7215.0218442607,0.445223021192829,0.160049284159197,0.160049284159197,0,1154.75908136689,1154.75908136689,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kiribati,Male,htn_diabetes,2025,2026,2030,37216,6114.60907108154,0.463903929127528,0.113459033988326,0.113459033988326,0,693.757638421167,693.757638421167,0,inactive_at_baseline,0.15,0.113459033988326
bp_no_diabetes_only,Kuwait,Female,htn_diabetes,2025,2026,2030,1399821.5,116599.139657961,0.316641901304126,0.488828478055826,0.488828478055826,0,56996.9799816199,56996.9799816199,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kuwait,Male,htn_diabetes,2025,2026,2030,2487099,206651.61734226,0.227172203625408,0.387651997939601,0.387651997939601,0,80108.9123401768,80108.9123401768,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kyrgyzstan,Female,htn_diabetes,2025,2026,2030,2301109,250682.69986595,0.29261628264471,0.219577095051849,0.219577095051849,0,55044.1790163198,55044.1790163198,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Kyrgyzstan,Male,htn_diabetes,2025,2026,2030,2139278,164129.593844076,0.244281415069817,0.200479794227714,0.200479794227714,0,32904.6672005386,32904.6672005386,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lao People's Democratic Republic,Female,htn_diabetes,2025,2026,2030,2473129,193802.352461973,0.306101553656261,0.258660102594601,0.258660102594601,0,50128.936370889,50128.936370889,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lao People's Democratic Republic,Male,htn_diabetes,2025,2026,2030,2454795,135426.71696887,0.284060258066315,0.235785549981248,0.235785549981248,0,31931.6629426597,31931.6629426597,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Latvia,Female,htn_diabetes,2025,2026,2030,816735,184018.085212647,0.455255373184327,0.281065747473401,0.281065747473401,0,51721.1806689165,51721.1806689165,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Latvia,Male,htn_diabetes,2025,2026,2030,671929,112140.731722088,0.329320067890574,0.248192425587868,0.248192425587868,0,27832.4802133033,27832.4802133033,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lebanon,Female,htn_diabetes,2025,2026,2030,2065431.5,294215.235350206,0.429240175896245,0.403970793310936,0.403970793310936,0,118854.362028587,118854.362028587,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lebanon,Male,htn_diabetes,2025,2026,2030,1856413.5,236823.17095527,0.32035100671235,0.331486243009649,0.331486243009649,0,78503.6231975943,78503.6231975943,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lesotho,Female,htn_diabetes,2025,2026,2030,711619,81965.0639362091,0.320516494752863,0.310056614767377,0.310056614767377,0,25413.8102532526,25413.8102532526,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lesotho,Male,htn_diabetes,2025,2026,2030,647169,43350.2901309943,0.279931860843214,0.247064557024727,0.247064557024727,0,10710.3202281075,10710.3202281075,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Liberia,Female,htn_diabetes,2025,2026,2030,1501036.5,133131.727287936,0.272477063623803,0.196844278896267,0.196844278896267,0,26206.2188562082,26206.2188562082,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Liberia,Male,htn_diabetes,2025,2026,2030,1459337,92037.9670117263,0.226379360416357,0.194547900182912,0.194547900182912,0,17905.7932192354,17905.7932192354,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Libya,Female,htn_diabetes,2025,2026,2030,2424836,330448.574933954,0.420058920299141,0.237613245953793,0.237613245953793,0,78518.958510862,78518.958510862,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Libya,Male,htn_diabetes,2025,2026,2030,2480000.5,284891.307731298,0.290834564396042,0.182665433438946,0.182665433438946,0,52039.7942097257,52039.7942097257,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lithuania,Female,htn_diabetes,2025,2026,2030,1238027,260936.367348538,0.416484703158129,0.246024028680174,0.246024028680174,0,64196.6163242571,64196.6163242571,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Lithuania,Male,htn_diabetes,2025,2026,2030,1067852,175767.154118744,0.303550194166519,0.203935309881796,0.203935309881796,0,35845.1290422475,35845.1290422475,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Luxembourg,Female,htn_diabetes,2025,2026,2030,271462.5,30161.8976766538,0.390355947548064,0.428908294907237,0.428908294907237,0,12936.6881036601,12936.6881036601,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Luxembourg,Male,htn_diabetes,2025,2026,2030,273239,34632.9449772542,0.333626349230839,0.368021289654506,0.368021289654506,0,12745.6610750626,12745.6610750626,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Madagascar,Female,htn_diabetes,2025,2026,2030,8628068.5,607360.09570989,0.227994669475543,0.18641171768552,0.18641171768552,0,113219.038694922,113219.038694922,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Madagascar,Male,htn_diabetes,2025,2026,2030,8535210.5,450261.050285943,0.185641298775803,0.179122694291807,0.179122694291807,0,80651.9724618768,80651.9724618768,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malawi,Female,htn_diabetes,2025,2026,2030,5840676.5,330828.816554858,0.285718398951329,0.246338468771096,0.246338468771096,0,81495.8640954774,81495.8640954774,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malawi,Male,htn_diabetes,2025,2026,2030,5323356.5,214252.125900448,0.218586694640194,0.18121868902156,0.18121868902156,0,38826.4893757613,38826.4893757613,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malaysia,Female,htn_diabetes,2025,2026,2030,12380612,1463864.21736853,0.334886565508153,0.290311575171226,0.290311575171226,0,424976.726781051,424976.726781051,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malaysia,Male,htn_diabetes,2025,2026,2030,13718883,1334100.11435004,0.280254620632837,0.304441322493462,0.304441322493462,0,406155.203151405,406155.203151405,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Maldives,Female,htn_diabetes,2025,2026,2030,142044,12699.2326011074,0.317779216847266,0.25649244659831,0.25649244659831,0,3257.25723977906,3257.25723977906,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Maldives,Male,htn_diabetes,2025,2026,2030,258169.5,15239.0376060168,0.246056214797691,0.252733185115963,0.252733185115963,0,3851.41051227058,3851.41051227058,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mali,Female,htn_diabetes,2025,2026,2030,5621822,383185.635922843,0.244071263985698,0.277107971972547,0.277107971972547,0,106183.79445959,106183.79445959,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mali,Male,htn_diabetes,2025,2026,2030,5693095.5,238583.602989829,0.202040244030959,0.23799884710141,0.23799884710141,0,56782.6224488798,56782.6224488798,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malta,Female,htn_diabetes,2025,2026,2030,219267,32000.7783766454,0.457250242967715,0.56141382767603,0.56141382767603,0,17965.6794770448,17965.6794770448,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Malta,Male,htn_diabetes,2025,2026,2030,236970.5,34118.507025821,0.400512254400495,0.518436960940189,0.518436960940189,0,17688.2950942831,17688.2950942831,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Marshall Islands,Female,htn_diabetes,2025,2026,2030,9961,1422.82163795607,0.503490321888102,0.244178306495683,0.244178306495683,0,347.422178001526,347.422178001526,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Marshall Islands,Male,htn_diabetes,2025,2026,2030,10231.5,1196.88863742849,0.426844183829351,0.208538319319754,0.208538319319754,0,249.597144862249,249.597144862249,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mauritania,Female,htn_diabetes,2025,2026,2030,1359016,114711.888168016,0.278548444293722,0.239497178316286,0.239497178316286,0,27473.1735355732,27473.1735355732,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mauritania,Male,htn_diabetes,2025,2026,2030,1230444.5,72304.0461267587,0.209458292605656,0.204158700491775,0.204158700491775,0,14761.5000975364,14761.5000975364,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mauritius,Female,htn_diabetes,2025,2026,2030,510568.5,90554.7688598399,0.529564103830693,0.457820829805246,0.457820829805246,0,41457.8594222341,41457.8594222341,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mauritius,Male,htn_diabetes,2025,2026,2030,509941.5,83060.8156518326,0.482759306112331,0.382271418039206,0.382271418039206,0,31751.7757827192,31751.7757827192,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mexico,Female,htn_diabetes,2025,2026,2030,47957189,5696825.12167907,0.421593978731021,0.423318324342355,0.423318324342355,0,2411570.46458061,2411570.46458061,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mexico,Male,htn_diabetes,2025,2026,2030,43276512,4657428.83318827,0.365934943389934,0.307061211093659,0.307061211093659,0,1430115.73810132,1430115.73810132,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Micronesia (Federated States of),Female,htn_diabetes,2025,2026,2030,35235,5005.90956717575,0.49256534035737,0.228025653947775,0.228025653947775,0,1141.47580265867,1141.47580265867,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Micronesia (Federated States of),Male,htn_diabetes,2025,2026,2030,33241.5,3768.30968762464,0.445139607245069,0.200695629436846,0.200695629436846,0,756.283284670789,756.283284670789,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mongolia,Female,htn_diabetes,2025,2026,2030,1105387.5,113074.923004791,0.281515696054494,0.435019834496928,0.435019834496928,0,49189.8342912972,49189.8342912972,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mongolia,Male,htn_diabetes,2025,2026,2030,1054536,95247.9004986133,0.23245226635595,0.302534270378228,0.302534270378228,0,28815.754082406,28815.754082406,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Montenegro,Female,htn_diabetes,2025,2026,2030,257898.5,47119.3905186729,0.388205020621064,0.376572996647215,0.376572996647215,0,17743.8900878071,17743.8900878071,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Montenegro,Male,htn_diabetes,2025,2026,2030,229208.5,34866.4635015001,0.30011412403235,0.287049285981721,0.287049285981721,0,10008.3934528133,10008.3934528133,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Morocco,Female,htn_diabetes,2025,2026,2030,13054904.5,1665417.41770994,0.397838470197435,0.225351627231872,0.225351627231872,0,375304.525101237,375304.525101237,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Morocco,Male,htn_diabetes,2025,2026,2030,13064778,1158697.00701785,0.28236898066235,0.171191600770457,0.171191600770457,0,198359.195439324,198359.195439324,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mozambique,Female,htn_diabetes,2025,2026,2030,8896152,679412.132462054,0.230198503294698,0.207160932030274,0.207160932030274,0,140747.650593515,140747.650593515,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Mozambique,Male,htn_diabetes,2025,2026,2030,7797436.5,381912.496042353,0.182020935290685,0.171687655442556,0.171687655442556,0,65569.6610297261,65569.6610297261,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Myanmar,Female,htn_diabetes,2025,2026,2030,19418948,2428541.75662669,0.341659655670073,0.264874230849723,0.264874230849723,0,643258.129872929,643258.129872929,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Myanmar,Male,htn_diabetes,2025,2026,2030,18725651.5,1667808.69257157,0.284234399865979,0.235838220604929,0.235838220604929,0,393333.034365513,393333.034365513,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Namibia,Female,htn_diabetes,2025,2026,2030,894811.5,91359.2969620806,0.27134521959292,0.354094294133036,0.354094294133036,0,32349.8057702784,32349.8057702784,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Namibia,Male,htn_diabetes,2025,2026,2030,827884.5,67587.5527051407,0.233305228989732,0.291987894228428,0.291987894228428,0,19734.7471904269,19734.7471904269,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nepal,Female,htn_diabetes,2025,2026,2030,10301668,700339.893762823,0.235476090105348,0.199413246013473,0.199413246013473,0,139657.051527976,139657.051527976,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nepal,Male,htn_diabetes,2025,2026,2030,8691972.5,626636.458694887,0.19943442028634,0.179039397986125,0.179039397986125,0,112192.61432089,112192.61432089,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Netherlands,Female,htn_diabetes,2025,2026,2030,7502166.5,948111.873346207,0.386264314108795,0.356630251154147,0.356630251154147,0,338125.375513686,338125.375513686,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Netherlands,Male,htn_diabetes,2025,2026,2030,7304633,1046728.32265617,0.347756513608739,0.303213806352788,0.303213806352788,0,317382.478929847,317382.478929847,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,New Zealand,Female,htn_diabetes,2025,2026,2030,2052205,213637.270594375,0.322767906529278,0.40403678918314,0.40403678918314,0,86317.3168608009,86317.3168608009,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,New Zealand,Male,htn_diabetes,2025,2026,2030,1988544.5,171704.602093607,0.239367976593581,0.363320676823035,0.363320676823035,0,62383.8322462792,62383.8322462792,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nicaragua,Female,htn_diabetes,2025,2026,2030,2322963,212247.27031878,0.301194650733699,0.522457365062107,0.522457365062107,0,110890.149592375,110890.149592375,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nicaragua,Male,htn_diabetes,2025,2026,2030,2173558.5,159081.17359678,0.26269182575696,0.368805785066636,0.368805785066636,0,58670.0571176823,58670.0571176823,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Niger,Female,htn_diabetes,2025,2026,2030,6123544.5,460838.388973863,0.229668588151707,0.195271049227236,0.195271049227236,0,89988.3957391154,89988.3957391154,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Niger,Male,htn_diabetes,2025,2026,2030,6297322.5,371029.109692315,0.183116961177767,0.162605105043071,0.162605105043071,0,60331.2273555559,60331.2273555559,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nigeria,Female,htn_diabetes,2025,2026,2030,59237693.5,4248076.20284375,0.245824009146945,0.221266749009647,0.221266749009647,0,939958.010948484,939958.010948484,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Nigeria,Male,htn_diabetes,2025,2026,2030,60254455,2791028.94294046,0.188100379780023,0.236190008169095,0.236190008169095,0,659213.148833287,659213.148833287,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,North Macedonia,Female,htn_diabetes,2025,2026,2030,743658.5,131693.732703905,0.378993254217173,0.374385519685091,0.374385519685091,0,49304.2265576209,49304.2265576209,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,North Macedonia,Male,htn_diabetes,2025,2026,2030,686092.5,109401.538061781,0.311356298040161,0.286391391868193,0.286391391868193,0,31331.6587580344,31331.6587580344,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Norway,Female,htn_diabetes,2025,2026,2030,2219621.5,251706.063084899,0.357206023429605,0.383286423286196,0.383286423286196,0,96475.5166392607,96475.5166392607,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Norway,Male,htn_diabetes,2025,2026,2030,2233943.5,279179.44043221,0.321193939157066,0.390222237942314,0.390222237942314,0,108942.02603294,108942.02603294,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Oman,Female,htn_diabetes,2025,2026,2030,1282955,117514.673216394,0.333635021076256,0.29911446010094,0.29911446010094,0,35150.3380330599,35150.3380330599,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Oman,Male,htn_diabetes,2025,2026,2030,2614687.5,203283.728045092,0.20350177676119,0.232544862081566,0.232544862081566,0,47272.5865016726,47272.5865016726,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Pakistan,Female,htn_diabetes,2025,2026,2030,69794301,6981784.98176214,0.262179445414686,0.251770431424987,0.251770431424987,0,1757807.01697475,1757807.01697475,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Pakistan,Male,htn_diabetes,2025,2026,2030,70647171,5481095.31912087,0.20758396245162,0.202438192463386,0.202438192463386,0,1109583.02912236,1109583.02912236,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Panama,Female,htn_diabetes,2025,2026,2030,1594428,173918.944169603,0.329011757760125,0.458200821538107,0.458200821538107,0,79689.8030995523,79689.8030995523,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Panama,Male,htn_diabetes,2025,2026,2030,1559269.5,144595.091645242,0.271584849954231,0.323250516730644,0.323250516730644,0,46740.4380910394,46740.4380910394,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Papua New Guinea,Female,htn_diabetes,2025,2026,2030,3108214,280426.883024342,0.387741503301747,0.205159361296208,0.205159361296208,0,57532.2002115605,57532.2002115605,0,inactive_at_baseline,0.15,0.15
bp_no_diabetes_only,Papua New Guinea,Male,htn_diabetes,2025,2026,2030,3233710.5,224047.33175745,0.342513109886119,0.184651251396747,0.184651251396747,0,41370.6201811152,41370.6201811152,0,inactive_at_baseline,0.15,0.15
